component_file,component_layer,previous_classification,route_profile_applied,input_packets_added,output_packets_added,pointer_ids_added,validator_bindings_added,quality_gates_added,fallback_added,lineage_added,provider_boundary_added,new_classification,quarantined,reason
agents/agent_research_001/agent_research_001_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_002/agent_research_002_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_003/agent_research_003_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_004/agent_research_004_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_005/agent_research_005_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_006/agent_research_006_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_007/agent_research_007_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_008/agent_research_008_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_009/agent_research_009_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_010/agent_research_010_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_011/agent_research_011_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_012/agent_research_012_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_013/agent_research_013_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_014/agent_research_014_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_015/agent_research_015_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_016/agent_research_016_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_017/agent_research_017_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/agent_research_018/agent_research_018_agent.py,AGENT,TEMPLATE_ONLY_SHALLOW,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]","[source_breadth_gate, claim_confidence_gate, freshness_gate]",NEEDS_CONFIRMATION if source breadth is insufficient.,"[source_url, source_date, claim_id, confidence_score, research_brief_packet_id]",web research may cite sources; provider/media execution remains disabled without approval_packet,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: research/source/fact
agents/common/director_authority_profiles.py,AGENT,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
agents/common/production_agent_base.py,AGENT,TEMPLATE_ONLY_SHALLOW,media_quality_gate_profile,"[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]","[media_quality_gate_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_PROVIDER_QUALITY, PTR_QUALITY_LINEAGE]","[media_quality_gate_packet_present, quality_scores_present, final_status_matches_weakest_evidence_layer]","[script_score_gate, voice_score_gate, visual_score_gate, video_score_gate, audio_score_gate, editing_score_gate]",BLOCKED_BEFORE_OUTPUT if critical score is below threshold or missing.,"[quality_gate_id, upstream_packet_ids, score_reason, failure_id]",quality gate reviews packets/artifacts only; no provider execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: quality/governance
agents/common/workflow_binding_contracts.py,AGENT,TEMPLATE_ONLY_SHALLOW,media_quality_gate_profile,"[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]","[media_quality_gate_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_PROVIDER_QUALITY, PTR_QUALITY_LINEAGE]","[media_quality_gate_packet_present, quality_scores_present, final_status_matches_weakest_evidence_layer]","[script_score_gate, voice_score_gate, visual_score_gate, video_score_gate, audio_score_gate, editing_score_gate]",BLOCKED_BEFORE_OUTPUT if critical score is below threshold or missing.,"[quality_gate_id, upstream_packet_ids, score_reason, failure_id]",quality gate reviews packets/artifacts only; no provider execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: quality/governance
