skill_file,skill_id,route_family,activation_trigger_specific,input_schema_specific,output_schema_specific,subskill_hooks_specific,quality_metric_specific,validator_binding_specific,fallback_specific,lineage_specific,provider_boundary_present,classification,gap
skills/swarm_expansion/M-149-algorithm-trust-engine.skill.md,M-149_Algorithm_Trust_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-150-platform-dominance-engine.py,M-150-platform-dominance-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-150-platform-dominance-engine.skill.md,M-150_Platform_Dominance_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-061-micro-skill-army-router.py,M-061-micro-skill-army-router,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-061-micro-skill-army-router.skill.md,M-061_Micro_Skill_Army_Router,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-062-skill-loader-protocol.py,M-062-skill-loader-protocol,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-062-skill-loader-protocol.skill.md,M-062_Skill_Loader_Protocol,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-063-skill-dependency-resolver.py,M-063-skill-dependency-resolver,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-063-skill-dependency-resolver.skill.md,M-063_Skill_Dependency_Resolver,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-064-skill-priority-engine.py,M-064-skill-priority-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-064-skill-priority-engine.skill.md,M-064_Skill_Priority_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-065-task-queue-manager.py,M-065-task-queue-manager,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-065-task-queue-manager.skill.md,M-065_Task_Queue_Manager,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-066-resource-allocator.py,M-066-resource-allocator,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-066-resource-allocator.skill.md,M-066_Resource_Allocator,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-067-performance-monitor.py,M-067-performance-monitor,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-067-performance-monitor.skill.md,M-067_Performance_Monitor,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-068-failure-detector.py,M-068-failure-detector,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-068-failure-detector.skill.md,M-068_Failure_Detector,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-069-recovery-engine.py,M-069-recovery-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-069-recovery-engine.skill.md,M-069_Recovery_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-070-adaptive-re-router.py,M-070-adaptive-re-router,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-070-adaptive-re-router.skill.md,M-070_Adaptive_Re_Router,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-071-intelligence-memory-system.py,M-071-intelligence-memory-system,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-071-intelligence-memory-system.skill.md,M-071_Intelligence_Memory_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-072-pattern-recognition-engine.py,M-072-pattern-recognition-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-072-pattern-recognition-engine.skill.md,M-072_Pattern_Recognition_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-073-trend-prediction-engine.py,M-073-trend-prediction-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-073-trend-prediction-engine.skill.md,M-073_Trend_Prediction_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-074-viral-opportunity-scanner.py,M-074-viral-opportunity-scanner,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-074-viral-opportunity-scanner.skill.md,M-074_Viral_Opportunity_Scanner,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-075-content-replication-engine.py,M-075-content-replication-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-075-content-replication-engine.skill.md,M-075_Content_Replication_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-076-multi-channel-expansion-engine.py,M-076-multi-channel-expansion-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-076-multi-channel-expansion-engine.skill.md,M-076_Multi_Channel_Expansion_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-077-language-localization-engine.py,M-077-language-localization-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-077-language-localization-engine.skill.md,M-077_Language_Localization_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-078-cultural-adaptation-engine.py,M-078-cultural-adaptation-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-078-cultural-adaptation-engine.skill.md,M-078_Cultural_Adaptation_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-079-platform-format-engine.py,M-079-platform-format-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-079-platform-format-engine.skill.md,M-079_Platform_Format_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-080-shorts-generator.py,M-080-shorts-generator,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-080-shorts-generator.skill.md,M-080_Shorts_Generator,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-081-clip-extraction-engine.py,M-081-clip-extraction-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-081-clip-extraction-engine.skill.md,M-081_Clip_Extraction_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-082-viral-clip-optimizer.py,M-082-viral-clip-optimizer,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-082-viral-clip-optimizer.skill.md,M-082_Viral_Clip_Optimizer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-083-social-media-distributor.py,M-083-social-media-distributor,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-083-social-media-distributor.skill.md,M-083_Social_Media_Distributor,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-084-cross-platform-analytics.py,M-084-cross-platform-analytics,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-084-cross-platform-analytics.skill.md,M-084_Cross_Platform_Analytics,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-085-ai-avatar-director.py,M-085-ai-avatar-director,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-085-ai-avatar-director.skill.md,M-085_Ai_Avatar_Director,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-086-cinematic-shot-planner.py,M-086-cinematic-shot-planner,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-086-cinematic-shot-planner.skill.md,M-086_Cinematic_Shot_Planner,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-087-lighting-designer.py,M-087-lighting-designer,"[visual_context, context_engineering, image_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-087-lighting-designer.skill.md,M-087_Lighting_Designer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-088-scene-composition-engine.py,M-088-scene-composition-engine,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-088-scene-composition-engine.skill.md,M-088_Scene_Composition_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-089-motion-director.py,M-089-motion-director,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-089-motion-director.skill.md,M-089_Motion_Director,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.py,M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.skill.md,M-090_Generic_M_090_Forbidden_In_Runtime_Split_Into_Av_Emo_090_And_Yt_For_090,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-001-global-trend-scanner.py,M-001-global-trend-scanner,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-001-global-trend-scanner.skill.md,M-001-global-trend-scanner.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-002-topic-opportunity-miner.py,M-002-topic-opportunity-miner,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-002-topic-opportunity-miner.skill.md,M-002-topic-opportunity-miner.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-003-keyword-intelligence-miner.py,M-003-keyword-intelligence-miner,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-003-keyword-intelligence-miner.skill.md,M-003_Keyword_Intelligence_Miner,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-004-audience-demographic-mapper.py,M-004-audience-demographic-mapper,"[visual_context, context_engineering, image_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-004-audience-demographic-mapper.skill.md,M-004_Audience_Demographic_Mapper,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-006-viral-pattern-detector.py,M-006-viral-pattern-detector,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-006-viral-pattern-detector.skill.md,M-006_Viral_Pattern_Detector,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-007-algorithm-signal-monitor.py,M-007-algorithm-signal-monitor,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-007-algorithm-signal-monitor.skill.md,M-007_Algorithm_Signal_Monitor,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-008-topic-viability-scorer.py,M-008-topic-viability-scorer,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-008-topic-viability-scorer.skill.md,M-008_Topic_Viability_Scorer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-012-audience-interest-predictor.py,M-012-audience-interest-predictor,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-012-audience-interest-predictor.skill.md,M-012_Audience_Interest_Predictor,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-013-search-demand-forecaster.py,M-013-search-demand-forecaster,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-013-search-demand-forecaster.skill.md,M-013_Search_Demand_Forecaster,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-014-comment-sentiment-analyzer.py,M-014-comment-sentiment-analyzer,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-014-comment-sentiment-analyzer.skill.md,M-014_Comment_Sentiment_Analyzer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-015-cultural-context-analyzer.py,M-015-cultural-context-analyzer,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-015-cultural-context-analyzer.skill.md,M-015_Cultural_Context_Analyzer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-016-content-gap-finder.py,M-016-content-gap-finder,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-016-content-gap-finder.skill.md,M-016_Content_Gap_Finder,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-018-trend-lifecycle-predictor.py,M-018-trend-lifecycle-predictor,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-018-trend-lifecycle-predictor.skill.md,M-018_Trend_Lifecycle_Predictor,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-019-audience-pain-point-miner.py,M-019-audience-pain-point-miner,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-019-audience-pain-point-miner.skill.md,M-019_Audience_Pain_Point_Miner,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-023-trend-risk-evaluator.py,M-023-trend-risk-evaluator,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-023-trend-risk-evaluator.skill.md,M-023-trend-risk-evaluator.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-024-topic-finalization-engine.py,M-024-topic-finalization-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/topic_intelligence/M-024-topic-finalization-engine.skill.md,M-024-topic-finalization-engine.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
